date,AMGN,AXP,FL,GGG,JBLU,V,TRP,COT,
2017-10-18,1.37E+11,81122480000,4115760000,782593710.4,6544827000,2.58E+11,43280000000,2093000000,
2017-10-19,1.35E+11,80963900000,4090680000,777409335.6,6632874000,2.56E+11,43450000000,2086000000,
2017-10-20,1.34E+11,81131290000,4128960000,789753085,6636135000,2.58E+11,42710000000,2067000000,
2017-10-23,1.32E+11,81386780000,4173840000,785247616.5,6482868000,2.58E+11,42320000000,2064000000,
2017-10-24,1.32E+11,82690660000,4109160000,797406209.6,6724182000,2.60E+11,41850000000,2051000000,
2017-10-25,1.30E+11,82426360000,4130280000,789814803.8,6430692000,2.62E+11,40620000000,2053000000,
2017-10-26,1.29E+11,84302890000,4365240000,823945270.8,6388299000,2.63E+11,40680000000,2103000000,
2017-10-27,1.28E+11,84390990000,4164600000,820056989.7,6319818000,2.63E+11,41490000000,2100000000,
2017-10-30,1.28E+11,83756670000,3865312000,806972615.4,6176334000,2.64E+11,41490000000,2056000000,
2017-10-31,1.28E+11,84153120000,3802112000,813391365.1,6244815000,2.63E+11,41360000000,2089000000,
2017-11-01,1.29E+11,84390990000,3780624000,805367928,6179595000,2.66E+11,41790000000,2103000000,
2017-11-02,1.26E+11,84558380000,3793264000,808885896.5,6169812000,2.66E+11,41670000000,2053000000,
2017-11-03,1.27E+11,84954830000,3773040000,815366365,6257859000,2.67E+11,42050000000,2053000000,
2017-11-06,1.25E+11,84831490000,3747760000,815674958.7,6300252000,2.68E+11,42630000000,2028000000,
2017-11-07,1.27E+11,84020970000,3695936000,813823396.3,6169812000,2.68E+11,42990000000,2004000000,
2017-11-08,1.27E+11,83809530000,3776832000,817156208.6,6130680000,2.69E+11,42690000000,2016000000,
2017-11-09,1.28E+11,82593750000,3869104000,803022615.6,6140463000,2.69E+11,42730000000,2091000000,
2017-11-10,1.26E+11,82391120000,3834976000,803392928.1,6192639000,2.68E+11,43350000000,2250000000,
2017-11-13,1.26E+11,82725900000,3746496000,795060897.2,6179595000,2.67E+11,43440000000,2273000000,
2017-11-14,1.25E+11,82602560000,3792000000,798331990.8,6401343000,2.68E+11,43530000000,2296000000,
2017-11-15,1.24E+11,82162060000,3943680000,791913241.2,6570915000,2.64E+11,43270000000,2304000000,
2017-11-16,1.25E+11,82426360000,4025840000,800306990.7,6606786000,2.66E+11,43430000000,2298000000,
2017-11-17,1.25E+11,82540890000,5159648000,802775740.6,6518739000,2.63E+11,43000000000,2362000000,
2017-11-20,1.24E+11,82769950000,5143216000,811478083.9,6450258000,2.63E+11,43570000000,2393000000,
2017-11-21,1.24E+11,83175210000,5143216000,815304646.2,6515478000,2.67E+11,44130000000,2381000000,
2017-11-22,1.25E+11,82655420000,5124256000,807713240.4,6489390000,2.65E+11,43530000000,2392000000,
2017-11-24,1.25E+11,82355880000,5068640000,806664021.7,6469824000,2.68E+11,43790000000,2403000000,
2017-11-27,1.24E+11,82347070000,4980160000,802714021.9,6417648000,2.69E+11,43670000000,2413000000,
2017-11-28,1.25E+11,83941680000,5112880000,813699958.8,6561132000,2.71E+11,43580000000,2396000000,
2017-11-29,1.26E+11,85104600000,5383376000,795184334.7,6835056000,2.63E+11,42330000000,2358000000,
2017-11-30,1.29E+11,86082510000,5414976000,812156990.1,7001367000,2.70E+11,42170000000,2392000000,
2017-12-01,1.30E+11,86214660000,5474384000,799010897,6949191000,2.65E+11,42640000000,2447000000,
2017-12-04,1.31E+11,86857790000,5784064000,794320272.3,7164417000,2.57E+11,42710000000,2415000000,
2017-12-05,1.31E+11,86963510000,5485760000,787160897.6,7063326000,2.60E+11,42810000000,2422000000,
2017-12-06,1.29E+11,86523010000,5412448000,793826522.3,7050282000,2.63E+11,42830000000,2429000000,
2017-12-07,1.28E+11,86848980000,5463008000,794752303.5,7131807000,2.67E+11,43140000000,2438000000,
2017-12-08,1.29E+11,86822550000,5684208000,802837459.3,7200288000,2.70E+11,42990000000,2454000000,
2017-12-09,1.29E+11,86804930000,5686736000,7288032070,7193766000,2.70E+11,42990000000,2454000000,
2017-12-11,1.30E+11,87219000000,5613424000,807713240.4,7236159000,2.69E+11,42910000000,2443000000,
2017-12-12,1.29E+11,87544970000,5633648000,798085115.8,7040499000,2.72E+11,42650000000,2383000000,
2017-12-13,1.30E+11,86144180000,5732240000,813329646.3,7007889000,2.71E+11,42800000000,2379000000,
2017-12-14,1.28E+11,85589150000,5603312000,807034334.1,6906798000,2.70E+11,42570000000,2365000000,
2017-12-15,1.30E+11,86796120000,5770160000,832400739.1,6942669000,2.73E+11,42030000000,2310000000,
2017-12-18,1.29E+11,87818080000,5886448000,823574958.3,7115502000,2.72E+11,42180000000,2321000000,
2017-12-19,1.30E+11,87351150000,5840944000,829808551.7,7040499000,2.69E+11,42110000000,2364000000,
2017-12-20,1.30E+11,86787310000,5851056000,823142927.1,7161156000,2.69E+11,42050000000,2350000000,
2017-12-21,1.30E+11,86778500000,6064672000,832524176.6,7314423000,2.69E+11,42620000000,2332000000,
2017-12-22,1.29E+11,86989940000,5973664000,830672614.2,7317684000,2.70E+11,42580000000,2308000000,
2017-12-26,1.29E+11,86840170000,6136720000,829870270.5,7363338000,2.71E+11,42650000000,2287000000,
2017-12-27,1.29E+11,87333530000,6026752000,836289020.2,7337250000,2.73E+11,42630000000,2312000000,
2017-12-28,1.28E+11,87835700000,5952176000,844867926,7350294000,2.74E+11,42640000000,2296000000,
2017-12-29,1.27E+11,87492110000,5925632000,7593568500,7285074000,2.73E+11,42710000000,2321000000,
2017-12-31,1.28E+11,87988660000,5925632000,7593568500,7343158000,2.68E+11,42710000000,2321000000,
2018-01-02,1.30E+11,87660840000,6053296000,7580134500,7356306000,2.69E+11,43480000000,2316000000,
2018-01-03,1.33E+11,88201300000,6050768000,7709436750,7096633000,2.72E+11,43500000000,2302000000,
2018-01-04,1.32E+11,89353100000,5853584000,7779965250,7129503000,2.73E+11,43650000000,2293000000,
2018-01-05,1.33E+11,89556880000,5935744000,7759814250,7027606000,2.80E+11,43600000000,2313000000,
2018-01-08,1.33E+11,88732900000,5937008000,7899192000,6994736000,2.81E+11,43470000000,2338000000,
2018-01-09,1.35E+11,89060720000,5814400000,7858890000,7057189000,2.80E+11,43140000000,2348000000,
2018-01-10,1.34E+11,89680920000,5849792000,7803474750,7096633000,2.80E+11,41840000000,2335000000,
2018-01-11,1.34E+11,89246780000,5852320000,7895833500,7343158000,2.82E+11,42090000000,2328000000,
2018-01-12,1.36E+11,89459420000,5997680000,7879041000,7537091000,2.83E+11,42180000000,2336000000,
2018-01-16,1.36E+11,88901240000,5935744000,7825305000,7330010000,2.83E+11,42310000000,2288000000,
2018-01-17,1.38E+11,89273360000,6076048000,7921022250,7379315000,2.87E+11,42390000000,2362000000,
2018-01-18,1.38E+11,88475960000,6141776000,7902550500,7389176000,2.90E+11,42500000000,2342000000,
2018-01-19,1.39E+11,86854580000,6346544000,8046966000,7418759000,2.89E+11,42180000000,2377000000,
2018-01-22,1.41E+11,87111520000,6366768000,8046966000,7425333000,2.93E+11,42340000000,2406000000,
2018-01-23,1.41E+11,86810280000,6512128000,8236721250,7405611000,2.93E+11,42180000000,2387000000,
2018-01-24,1.40E+11,87979800000,6604400000,8230004250,7247835000,2.93E+11,42360000000,2346000000,
2018-01-25,1.40E+11,88325340000,6628416000,8194740000,6800803000,2.95E+11,41280000000,2392000000,
2018-01-26,1.44E+11,88272180000,6520976000,8240079750,6738350000,2.97E+11,40950000000,2399000000,
2018-01-29,1.46E+11,88077260000,6481792000,8114136000,6666036000,2.94E+11,40330000000,2335000000,
2018-01-30,1.41E+11,87457060000,6307360000,7759814250,6787655000,2.91E+11,40010000000,2339000000,
2018-01-31,1.37E+11,88068400000,6212560000,7858890000,6856682000,2.92E+11,40580000000,2324000000,
2018-02-01,1.36E+11,88600000000,6220144000,7793399250,6882978000,2.96E+11,39940000000,2325000000,
2018-02-02,1.37E+11,85658480000,6115232000,7603644000,6682471000,2.85E+11,39090000000,2316000000,
2018-02-05,1.28E+11,81520860000,5836077000,7244284500,6514834000,2.74E+11,38300000000,2225000000,
2018-02-06,1.30E+11,83443480000,6093156000,7318171500,6689045000,2.82E+11,38500000000,2223000000,
2018-02-07,1.30E+11,82938460000,6140479000,7284586500,6700549500,2.82E+11,38350000000,2175000000,
2018-02-08,1.27E+11,78269240000,5868052000,6952095000,6518121000,2.68E+11,37050000000,2136000000,
2018-02-09,1.27E+11,81263920000,5914096000,6999114000,6537843000,2.74E+11,37090000000,2124000000,
2018-02-12,1.29E+11,83904200000,5926886000,7049491500,6531269000,2.79E+11,37680000000,2120000000,
2018-02-13,1.29E+11,83780160000,5965256000,7093152000,6560852000,2.78E+11,37860000000,2189000000,
2018-02-14,1.32E+11,85259780000,6213382000,7272831750,6620018000,2.84E+11,37830000000,2159000000,
2018-02-15,1.35E+11,85552160000,6297796000,7371907500,6672610000,2.88E+11,39760000000,2176000000,
2018-02-16,1.35E+11,85755940000,6288843000,7395417000,6672610000,2.87E+11,40320000000,2180000000,
2018-02-20,1.34E+11,86110340000,6160943000,7381983000,6580574000,2.87E+11,39830000000,2161000000,
2018-02-21,1.34E+11,86385000000,6192918000,7435719000,6817238000,2.83E+11,40140000000,2098000000,
2018-02-22,1.34E+11,86252100000,6172454000,7534794750,6853395000,2.83E+11,40030000000,2089000000,
2018-02-23,1.37E+11,87536800000,6171175000,7556625000,7007884000,2.89E+11,40690000000,2069000000,
2018-02-26,1.39E+11,90053040000,6308028000,7613719500,7142651000,2.93E+11,40690000000,2079000000,
2018-02-27,1.37E+11,88227880000,6080366000,7539832500,7017745000,2.90E+11,39720000000,2040000000,
2018-02-28,1.35E+11,86393860000,5871889000,7447473750,6919135000,2.89E+11,38240000000,2038000000,
2018-03-01,1.35E+11,84294040000,5868052000,7353435750,6928996000,2.83E+11,38610000000,2187000000,
2018-03-02,1.36E+11,84701600000,5121116000,7402134000,6998023000,2.84E+11,38590000000,2212000000,
2018-03-05,1.40E+11,85640760000,5324477000,7482738000,6991449000,2.87E+11,38860000000,2223000000,
2018-03-06,1.40E+11,85118020000,5384590000,7580134500,7047328000,2.85E+11,39080000000,2231000000,
2018-03-07,1.38E+11,84737040000,5208088000,7662417750,7067050000,2.87E+11,38190000000,2181000000,
2018-03-08,1.38E+11,85578740000,5224715000,7685927250,7136077000,2.88E+11,38340000000,2227000000,
2018-03-09,1.40E+11,87758300000,5443424000,7860569250,7231400000,2.93E+11,38760000000,2209000000,
2018-03-12,1.39E+11,86535620000,5540628000,7815229500,7244548000,2.92E+11,39160000000,2172000000,
2018-03-13,1.39E+11,84497820000,5609694000,7779965250,7346445000,2.90E+11,39120000000,2153000000,
2018-03-14,1.40E+11,83753580000,5532954000,7791720000,7343158000,2.88E+11,39020000000,2141000000,
2018-03-15,1.39E+11,83629540000,5558534000,7788361500,7316862000,2.90E+11,37890000000,2123000000,
2018-03-16,1.38E+11,84710460000,5641669000,7823625750,7425333000,2.93E+11,37800000000,2133000000,
2018-03-19,1.34E+11,84028240000,5604578000,7830342750,7287279000,2.90E+11,37110000000,2137000000,
2018-03-20,1.34E+11,84125700000,5578998000,7884078750,7330010000,2.94E+11,35880000000,2186000000,
2018-03-21,1.33E+11,83939640000,5596904000,7843776750,7159086000,2.90E+11,37150000000,2170000000,
2018-03-22,1.29E+11,80989260000,5356452000,7585172250,6991449000,2.82E+11,36200000000,2163000000,
2018-03-23,1.25E+11,80138700000,5594346000,7467624750,6850108000,2.75E+11,36090000000,2076000000,
2018-03-26,1.29E+11,82061320000,5788754000,7667455500,6731776000,2.84E+11,35820000000,2071000000,
2018-03-27,1.26E+11,80998120000,5641669000,7489455000,6557565000,2.76E+11,36050000000,2041000000,
2018-03-28,1.25E+11,81698060000,5727362000,7487775750,6629879000,2.75E+11,35610000000,2024000000,
2018-03-29,1.25E+11,82646080000,5824566000,7677531000,6679184000,2.81E+11,36550000000,2063000000,
2018-03-30,1.25E+11,82646080000,5824566000,7730017560,6679184000,2.81E+11,36550000000,2063000000,
2018-03-31,1.21E+11,80314080000,5824566000,7730017560,6514592000,2.80E+11,35990000000,2039000000,
2018-04-02,1.18E+11,78351000000,5604578000,7566016750,6325438000,2.77E+11,35990000000,2039000000,
2018-04-03,1.20E+11,79849140000,5862936000,7647171790,6460090000,2.79E+11,35580000000,2069000000,
2018-04-04,1.23E+11,80572380000,6112341000,7762141430,6565888000,2.80E+11,36260000000,2080000000,
2018-04-05,1.22E+11,81106200000,6127689000,7812863330,6617184000,2.83E+11,37410000000,2074000000,
2018-04-06,1.20E+11,79134510000,5942234000,7623501570,6395970000,2.75E+11,36950000000,2066000000,
2018-04-09,1.21E+11,79332540000,5833519000,7626883030,6245288000,2.78E+11,37220000000,2056000000,
2018-04-10,1.23E+11,80073000000,5965256000,7751997050,6206816000,2.82E+11,37500000000,2042000000,
2018-04-11,1.23E+11,78867600000,5897469000,7714800990,6197198000,2.80E+11,37510000000,2062000000,
2018-04-12,1.22E+11,80374350000,5874447000,7787502380,6267730000,2.83E+11,37630000000,2069000000,
2018-04-13,1.22E+11,80098830000,5781080000,7740161940,6254906000,2.82E+11,37740000000,2034000000,
2018-04-16,1.22E+11,80589600000,5544465000,7817935520,6338262000,2.85E+11,38310000000,2044000000,
2018-04-17,1.24E+11,80813460000,5419123000,7921070050,6351086000,2.89E+11,38980000000,2013000000,
2018-04-18,1.25E+11,81924150000,5425518000,7978554870,6402382000,2.91E+11,39590000000,1996000000,
2018-04-19,1.23E+11,88140570000,5325756000,7939668080,6302996000,2.90E+11,38860000000,2003000000,
2018-04-20,1.22E+11,86780190000,5228552000,7931214430,6367116000,2.90E+11,38640000000,2055000000,
2018-04-23,1.24E+11,86625210000,5270759000,7870348150,6383146000,2.91E+11,38680000000,2017000000,
2018-04-24,1.22E+11,86478840000,5334709000,7574470400,6261318000,2.83E+11,38320000000,2026000000,
2018-04-25,1.24E+11,85049580000,5364126000,7483170980,6145902000,2.83E+11,38090000000,1995000000,
2018-04-26,1.25E+11,86298030000,5520164000,7773976540,6145902000,2.97E+11,37890000000,2027000000,
2018-04-27,1.26E+11,85764210000,5680039000,7552490910,6181168000,2.94E+11,37680000000,2034000000,
2018-04-30,1.24E+11,85023750000,5509932000,7437521270,6152314000,2.97E+11,37910000000,2005000000,
2018-05-01,1.20E+11,84877380000,5449819000,7500078280,6232464000,2.98E+11,38190000000,1995000000,
2018-05-02,1.20E+11,84059430000,5448540000,7454428570,6200404000,2.95E+11,38150000000,1986000000,
2018-05-03,1.18E+11,83637540000,5327035000,7537274340,6158726000,2.97E+11,38260000000,2110000000,
2018-05-04,1.19E+11,84679350000,5329593000,7638718140,6206816000,3.00E+11,38330000000,2162000000,
2018-05-07,1.19E+11,84877380000,4825932000,7626883030,6171550000,3.02E+11,38500000000,2172000000,
2018-05-08,1.20E+11,85876140000,4993863000,7631955220,6171550000,3.04E+11,38500000000,2201000000,
2018-05-09,1.21E+11,86530500000,4937886000,7684367850,5998426000,3.06E+11,38810000000,2212000000,
2018-05-10,1.21E+11,87288180000,4985526000,7736780480,6030486000,3.06E+11,39050000000,2270000000,
2018-05-11,1.24E+11,87322620000,5072469000,7743543400,6084988000,3.08E+11,39100000000,2243000000,
2018-05-14,1.25E+11,87210690000,5173704000,7719873180,6049722000,3.07E+11,39110000000,2222000000,
2018-05-15,1.23E+11,86737140000,5195142000,7711419530,6094606000,3.06E+11,38640000000,2219000000,
2018-05-16,1.24E+11,86607990000,5258265000,7750306320,6242082000,3.06E+11,38200000000,2253000000,
2018-05-17,1.24E+11,87150420000,5232063000,7792574570,6193992000,3.04E+11,37650000000,2232000000,
2018-05-18,1.25E+11,86952390000,5173704000,7823007710,6104224000,3.04E+11,38210000000,2188000000,
2018-05-21,1.25E+11,87856440000,5251119000,8000534360,6149108000,3.05E+11,38610000000,2242000000,
2018-05-22,1.27E+11,88424700000,5272557000,7892327640,6056134000,3.05E+11,38370000000,2225000000,
2018-05-23,1.28E+11,87761730000,5363073000,7888946180,5985602000,3.08E+11,37740000000,2230000000,
2018-05-24,1.27E+11,87830610000,5525049000,7846677930,6104224000,3.08E+11,37380000000,2221000000,
2018-05-25,1.27E+11,87047100000,6638634000,7762141430,6222846000,3.07E+11,37180000000,2219000000,
2018-05-29,1.26E+11,84136920000,6498096000,7713110260,6155520000,3.03E+11,36960000000,2222000000,
2018-05-30,1.28E+11,85230390000,6498096000,7856822310,6084988000,3.05E+11,37580000000,2244000000,
2018-05-31,1.28E+11,84636300000,6427827000,7675914200,6056134000,3.05E+11,37350000000,2212000000,
2018-06-01,1.31E+11,84593250000,6514770000,7746924860,6017662000,3.06E+11,37040000000,2268000000,
2018-06-04,1.32E+11,85626450000,6639825000,7823007710,6126666000,3.11E+11,37230000000,2250000000,
2018-06-05,1.29E+11,85505910000,6795846000,7872038880,6046516000,3.12E+11,37450000000,2263000000,
2018-06-06,1.31E+11,86935170000,6788700000,8008988010,6017662000,3.18E+11,36910000000,2260000000,
2018-06-07,1.30E+11,87374280000,6866115000,8063091370,6017662000,3.13E+11,37090000000,2230000000,
2018-06-08,1.31E+11,86961000000,7017372000,8112122540,6040104000,3.15E+11,37290000000,2243000000,
2018-06-11,1.31E+11,87133200000,6908991000,8036039690,6117048000,3.13E+11,37840000000,2261000000,
2018-06-12,1.32E+11,86728530000,6900654000,7939668080,6072164000,3.15E+11,37400000000,2278000000,
2018-06-13,1.31E+11,86117220000,6814902000,7861894500,6088194000,3.14E+11,37060000000,2316000000,
2018-06-14,1.32E+11,85893360000,6866115000,7868657420,6104224000,3.15E+11,37190000000,2306000000,
2018-06-15,1.32E+11,84825720000,6773217000,7853440850,6152314000,3.16E+11,37120000000,2315000000,
2018-06-18,1.31E+11,84782670000,6657690000,7833152090,6149108000,3.18E+11,38270000000,2279000000,
2018-06-19,1.32E+11,83637540000,6673173000,7748615590,6081782000,3.16E+11,38080000000,2272000000,
2018-06-20,1.33E+11,83017620000,6754161000,7745234130,6097812000,3.17E+11,38960000000,2282000000,
2018-06-21,1.32E+11,83198430000,6766071000,7647171790,6177962000,3.14E+11,38650000000,2306000000,
2018-06-22,1.32E+11,83715030000,6500478000,7662388360,6084988000,3.16E+11,38770000000,2313000000,
2018-06-25,1.32E+11,84842940000,6332547000,7615047920,6024074000,3.06E+11,38010000000,2344000000,
2018-06-26,1.31E+11,84558810000,6399243000,7620120110,6011250000,3.10E+11,38390000000,2329000000,
2018-06-27,1.30E+11,83482560000,6352794000,7596449890,6065752000,3.06E+11,38150000000,2306000000,
2018-06-28,1.30E+11,83491170000,6439737000,7613357190,6046516000,3.10E+11,37930000000,2298000000,
2018-06-29,1.31E+11,84378000000,6270615000,7645481060,6084988000,3.10E+11,38580000000,2320000000,
2018-06-30,1.31E+11,84378000000,6270615000,7645481060,6084988000,3.10E+11,38580000000,2320000000,
2018-07-02,1.32E+11,85239000000,6197964000,7630264490,6123460000,3.10E+11,38390000000,2305000000,
2018-07-03,1.32E+11,84240240000,6214638000,7593068430,6129872000,3.07E+11,39280000000,2329000000,
2018-07-05,1.33E+11,84834330000,6208683000,7631955220,6181168000,3.11E+11,38750000000,2330000000,
2018-07-06,1.36E+11,84825720000,6228930000,7594759160,6235670000,3.13E+11,39380000000,2340000000,
2018-07-09,1.38E+11,86022510000,6367086000,7738471210,6296584000,3.17E+11,39220000000,2370000000,
2018-07-10,1.39E+11,86022510000,6314682000,7790883840,6251700000,3.19E+11,39130000000,2369000000,
2018-07-11,1.37E+11,86358300000,6196773000,7704656610,6184374000,3.23E+11,39160000000,2319000000,
2018-07-12,1.38E+11,87090150000,6183672000,7757069240,6139490000,3.27E+11,39460000000,2326000000,
2018-07-13,1.39E+11,86530500000,6272997000,7812863330,6181168000,3.26E+11,39300000000,2336000000,
2018-07-16,1.39E+11,86694090000,6289671000,7760450700,6219640000,3.24E+11,39260000000,2349000000,
2018-07-17,1.38E+11,87090150000,6259896000,7806100410,6258112000,3.26E+11,38780000000,2343000000,
2018-07-18,1.37E+11,88768760000,6290862000,7931214430,6402382000,3.29E+11,38730000000,2338000000,
2018-07-19,1.36E+11,86346540000,6324210000,7861220000,6357498000,3.27E+11,40480000000,2308000000,
2018-07-20,1.26E+11,86329300000,6242031000,7909725400,6249600000,3.29E+11,40020000000,2301000000,
2018-07-23,1.25E+11,87251640000,6159852000,7846166600,6240150000,3.25E+11,40000000000,2281000000,
2018-07-24,1.26E+11,87674020000,5909742000,7903035000,5603850000,3.25E+11,40030000000,2263000000,
2018-07-25,1.27E+11,88467060000,5860911000,8065277200,5424300000,3.31E+11,40440000000,2262000000,
2018-07-26,1.28E+11,88355000000,5788260000,7876273400,5663700000,3.31E+11,40470000000,2266000000,
2018-07-27,1.27E+11,89518700000,5639385000,7685597000,5685750000,3.27E+11,39880000000,2269000000,
2018-07-30,1.26E+11,86932700000,5751339000,7591931400,5641650000,3.17E+11,40060000000,2227000000,
2018-07-31,1.30E+11,85786240000,5813271000,7717376400,5670000000,3.17E+11,40770000000,2230000000,
2018-08-01,1.29E+11,85725900000,5698935000,7695632600,5528250000,3.21E+11,40700000000,2216000000,
2018-08-02,1.30E+11,85967260000,5676306000,7744138000,5610150000,3.22E+11,41080000000,2210000000,
2018-08-03,1.31E+11,86880980000,5616756000,7807696800,5748750000,3.25E+11,41020000000,2168000000,
2018-08-06,1.30E+11,86993040000,5596509000,7842821400,5780250000,3.24E+11,41370000000,2156000000,
